date,year,month,year_month,day_of_week,plaza_id_raw,facility_id,facility_code,facility_name,facility_type,direction,direction_label,ezpass_vehicles,vtoll_vehicles,total_vehicles,ezpass_share_pct,congestion_period,latitude,longitude
2024-06-14,2024,6,2024-06,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,56283,10600,66883,84.15,Before congestion pricing,40.8137,-73.8367
2024-06-14,2024,6,2024-06,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,63083,12730,75813,83.21,Before congestion pricing,40.8137,-73.8367
2024-06-13,2024,6,2024-06,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55042,10366,65408,84.15,Before congestion pricing,40.8137,-73.8367
2024-06-13,2024,6,2024-06,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61959,12237,74196,83.51,Before congestion pricing,40.8137,-73.8367
2024-06-12,2024,6,2024-06,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,53425,9893,63318,84.38,Before congestion pricing,40.8137,-73.8367
2024-06-12,2024,6,2024-06,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58778,11390,70168,83.77,Before congestion pricing,40.8137,-73.8367
2024-06-11,2024,6,2024-06,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55990,10520,66510,84.18,Before congestion pricing,40.8137,-73.8367
2024-06-11,2024,6,2024-06,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58840,11152,69992,84.07,Before congestion pricing,40.8137,-73.8367
2024-06-10,2024,6,2024-06,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55257,10720,65977,83.75,Before congestion pricing,40.8137,-73.8367
2024-06-10,2024,6,2024-06,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61876,11845,73721,83.93,Before congestion pricing,40.8137,-73.8367
2024-06-09,2024,6,2024-06,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,57496,12815,70311,81.77,Before congestion pricing,40.8137,-73.8367
2024-06-09,2024,6,2024-06,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,63321,13467,76788,82.46,Before congestion pricing,40.8137,-73.8367
2024-06-08,2024,6,2024-06,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,63189,13920,77109,81.95,Before congestion pricing,40.8137,-73.8367
2024-06-08,2024,6,2024-06,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61762,14005,75767,81.52,Before congestion pricing,40.8137,-73.8367
2024-06-07,2024,6,2024-06,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,58414,11372,69786,83.7,Before congestion pricing,40.8137,-73.8367
2024-06-07,2024,6,2024-06,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,62217,12396,74613,83.39,Before congestion pricing,40.8137,-73.8367
2024-06-06,2024,6,2024-06,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,56975,10684,67659,84.21,Before congestion pricing,40.8137,-73.8367
2024-06-06,2024,6,2024-06,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61178,11763,72941,83.87,Before congestion pricing,40.8137,-73.8367
2024-06-05,2024,6,2024-06,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,54762,10085,64847,84.45,Before congestion pricing,40.8137,-73.8367
2024-06-05,2024,6,2024-06,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61428,11491,72919,84.24,Before congestion pricing,40.8137,-73.8367
2024-06-04,2024,6,2024-06,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,50624,9077,59701,84.8,Before congestion pricing,40.8137,-73.8367
2024-06-04,2024,6,2024-06,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,60133,11033,71166,84.5,Before congestion pricing,40.8137,-73.8367
2024-06-03,2024,6,2024-06,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,53677,10188,63865,84.05,Before congestion pricing,40.8137,-73.8367
2024-06-03,2024,6,2024-06,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61166,11593,72759,84.07,Before congestion pricing,40.8137,-73.8367
2024-06-02,2024,6,2024-06,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,54470,11773,66243,82.23,Before congestion pricing,40.8137,-73.8367
2024-06-02,2024,6,2024-06,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,62463,13302,75765,82.44,Before congestion pricing,40.8137,-73.8367
2024-05-30,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,58082,10858,68940,84.25,Before congestion pricing,40.8137,-73.8367
2024-05-30,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58083,10729,68812,84.41,Before congestion pricing,40.8137,-73.8367
2024-05-29,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,50727,8962,59689,84.99,Before congestion pricing,40.8137,-73.8367
2024-05-29,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,51814,9448,61262,84.58,Before congestion pricing,40.8137,-73.8367
2024-05-28,2024,5,2024-05,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,56070,10362,66432,84.4,Before congestion pricing,40.8137,-73.8367
2024-05-28,2024,5,2024-05,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,59506,10881,70387,84.54,Before congestion pricing,40.8137,-73.8367
2024-05-27,2024,5,2024-05,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,44380,9629,54009,82.17,Before congestion pricing,40.8137,-73.8367
2024-05-27,2024,5,2024-05,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,51735,10738,62473,82.81,Before congestion pricing,40.8137,-73.8367
2024-05-26,2024,5,2024-05,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,54169,11809,65978,82.1,Before congestion pricing,40.8137,-73.8367
2024-05-26,2024,5,2024-05,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58662,13063,71725,81.79,Before congestion pricing,40.8137,-73.8367
2024-05-25,2024,5,2024-05,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,59264,12592,71856,82.48,Before congestion pricing,40.8137,-73.8367
2024-05-25,2024,5,2024-05,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58417,13335,71752,81.42,Before congestion pricing,40.8137,-73.8367
2024-05-24,2024,5,2024-05,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,62213,11914,74127,83.93,Before congestion pricing,40.8137,-73.8367
2024-05-24,2024,5,2024-05,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,63035,12586,75621,83.36,Before congestion pricing,40.8137,-73.8367
2024-05-23,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,60431,11252,71683,84.3,Before congestion pricing,40.8137,-73.8367
2024-05-23,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,59362,11125,70487,84.22,Before congestion pricing,40.8137,-73.8367
2024-05-22,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,57434,10496,67930,84.55,Before congestion pricing,40.8137,-73.8367
2024-05-22,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,60998,11663,72661,83.95,Before congestion pricing,40.8137,-73.8367
2024-05-21,2024,5,2024-05,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55677,10395,66072,84.27,Before congestion pricing,40.8137,-73.8367
2024-05-21,2024,5,2024-05,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,57087,10906,67993,83.96,Before congestion pricing,40.8137,-73.8367
2024-05-20,2024,5,2024-05,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,56878,10816,67694,84.02,Before congestion pricing,40.8137,-73.8367
2024-05-20,2024,5,2024-05,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,62651,11740,74391,84.22,Before congestion pricing,40.8137,-73.8367
2024-05-19,2024,5,2024-05,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,53710,11476,65186,82.39,Before congestion pricing,40.8137,-73.8367
2024-05-19,2024,5,2024-05,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,59385,12683,72068,82.4,Before congestion pricing,40.8137,-73.8367
2024-05-18,2024,5,2024-05,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,62410,13223,75633,82.52,Before congestion pricing,40.8137,-73.8367
2024-05-18,2024,5,2024-05,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61099,13214,74313,82.22,Before congestion pricing,40.8137,-73.8367
2024-05-17,2024,5,2024-05,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,64292,12224,76516,84.02,Before congestion pricing,40.8137,-73.8367
2024-05-17,2024,5,2024-05,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,62078,11960,74038,83.85,Before congestion pricing,40.8137,-73.8367
2024-05-16,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,58005,10290,68295,84.93,Before congestion pricing,40.8137,-73.8367
2024-05-16,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,59823,11199,71022,84.23,Before congestion pricing,40.8137,-73.8367
2024-05-15,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,54172,9695,63867,84.82,Before congestion pricing,40.8137,-73.8367
2024-05-15,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,55957,10480,66437,84.23,Before congestion pricing,40.8137,-73.8367
2024-05-14,2024,5,2024-05,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,54368,12061,66429,81.84,Before congestion pricing,40.8137,-73.8367
2024-05-14,2024,5,2024-05,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,62584,11808,74392,84.13,Before congestion pricing,40.8137,-73.8367
2024-05-13,2024,5,2024-05,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,49925,13444,63369,78.78,Before congestion pricing,40.8137,-73.8367
2024-05-13,2024,5,2024-05,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,57191,11114,68305,83.73,Before congestion pricing,40.8137,-73.8367
2024-05-12,2024,5,2024-05,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,53978,15497,69475,77.69,Before congestion pricing,40.8137,-73.8367
2024-05-12,2024,5,2024-05,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,59671,12584,72255,82.58,Before congestion pricing,40.8137,-73.8367
2024-05-11,2024,5,2024-05,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,51986,14872,66858,77.76,Before congestion pricing,40.8137,-73.8367
2024-05-11,2024,5,2024-05,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61130,13881,75011,81.49,Before congestion pricing,40.8137,-73.8367
2024-05-09,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,53515,14110,67625,79.13,Before congestion pricing,40.8137,-73.8367
2024-05-09,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58681,11359,70040,83.78,Before congestion pricing,40.8137,-73.8367
2024-05-08,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,50678,13663,64341,78.76,Before congestion pricing,40.8137,-73.8367
2024-05-08,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,55669,10841,66510,83.7,Before congestion pricing,40.8137,-73.8367
2024-05-07,2024,5,2024-05,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,49102,13118,62220,78.92,Before congestion pricing,40.8137,-73.8367
2024-05-07,2024,5,2024-05,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,56308,10879,67187,83.81,Before congestion pricing,40.8137,-73.8367
2024-05-06,2024,5,2024-05,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,49522,13236,62758,78.91,Before congestion pricing,40.8137,-73.8367
2024-05-06,2024,5,2024-05,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,56942,11037,67979,83.76,Before congestion pricing,40.8137,-73.8367
2024-05-05,2024,5,2024-05,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,50531,14373,64904,77.85,Before congestion pricing,40.8137,-73.8367
2024-05-05,2024,5,2024-05,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,56522,11938,68460,82.56,Before congestion pricing,40.8137,-73.8367
2024-05-04,2024,5,2024-05,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,56502,16474,72976,77.43,Before congestion pricing,40.8137,-73.8367
2024-05-04,2024,5,2024-05,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58260,13373,71633,81.33,Before congestion pricing,40.8137,-73.8367
2024-05-03,2024,5,2024-05,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,53624,13116,66740,80.35,Before congestion pricing,40.8137,-73.8367
2024-05-03,2024,5,2024-05,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,60092,12396,72488,82.9,Before congestion pricing,40.8137,-73.8367
2024-05-02,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,53490,10825,64315,83.17,Before congestion pricing,40.8137,-73.8367
2024-05-02,2024,5,2024-05,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,59772,11819,71591,83.49,Before congestion pricing,40.8137,-73.8367
2024-05-01,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,52217,10496,62713,83.26,Before congestion pricing,40.8137,-73.8367
2024-05-01,2024,5,2024-05,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58831,11403,70234,83.76,Before congestion pricing,40.8137,-73.8367
2024-04-30,2024,4,2024-04,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,49430,10189,59619,82.91,Before congestion pricing,40.8137,-73.8367
2024-04-30,2024,4,2024-04,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,55624,10800,66424,83.74,Before congestion pricing,40.8137,-73.8367
2024-04-29,2024,4,2024-04,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,51361,10229,61590,83.39,Before congestion pricing,40.8137,-73.8367
2024-04-29,2024,4,2024-04,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,55450,10894,66344,83.58,Before congestion pricing,40.8137,-73.8367
2024-04-28,2024,4,2024-04,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,53394,11289,64683,82.55,Before congestion pricing,40.8137,-73.8367
2024-04-28,2024,4,2024-04,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,57066,12585,69651,81.93,Before congestion pricing,40.8137,-73.8367
2024-04-27,2024,4,2024-04,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,58707,12183,70890,82.81,Before congestion pricing,40.8137,-73.8367
2024-04-27,2024,4,2024-04,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,54147,12378,66525,81.39,Before congestion pricing,40.8137,-73.8367
2024-04-26,2024,4,2024-04,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,57492,10623,68115,84.4,Before congestion pricing,40.8137,-73.8367
2024-04-26,2024,4,2024-04,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,57193,11659,68852,83.07,Before congestion pricing,40.8137,-73.8367
2024-04-25,2024,4,2024-04,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,57200,10396,67596,84.62,Before congestion pricing,40.8137,-73.8367
2024-04-25,2024,4,2024-04,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58730,11647,70377,83.45,Before congestion pricing,40.8137,-73.8367
2024-04-24,2024,4,2024-04,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,52039,9503,61542,84.56,Before congestion pricing,40.8137,-73.8367
2024-04-24,2024,4,2024-04,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58597,11758,70355,83.29,Before congestion pricing,40.8137,-73.8367
2024-04-23,2024,4,2024-04,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,52413,10396,62809,83.45,Before congestion pricing,40.8137,-73.8367
2024-04-23,2024,4,2024-04,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,57215,11747,68962,82.97,Before congestion pricing,40.8137,-73.8367
2024-04-22,2024,4,2024-04,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,48981,11010,59991,81.65,Before congestion pricing,40.8137,-73.8367
2024-04-22,2024,4,2024-04,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,52222,12854,65076,80.25,Before congestion pricing,40.8137,-73.8367
2024-04-21,2024,4,2024-04,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,56576,12032,68608,82.46,Before congestion pricing,40.8137,-73.8367
2024-04-21,2024,4,2024-04,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,56792,11199,67991,83.53,Before congestion pricing,40.8137,-73.8367
2024-04-20,2024,4,2024-04,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,62407,12974,75381,82.79,Before congestion pricing,40.8137,-73.8367
2024-04-20,2024,4,2024-04,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58918,12437,71355,82.57,Before congestion pricing,40.8137,-73.8367
2024-04-19,2024,4,2024-04,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,62906,12168,75074,83.79,Before congestion pricing,40.8137,-73.8367
2024-04-19,2024,4,2024-04,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,64458,12578,77036,83.67,Before congestion pricing,40.8137,-73.8367
2024-04-18,2024,4,2024-04,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,56127,9855,65982,85.06,Before congestion pricing,40.8137,-73.8367
2024-04-18,2024,4,2024-04,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,54806,9862,64668,84.75,Before congestion pricing,40.8137,-73.8367
2024-04-17,2024,4,2024-04,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55212,9454,64666,85.38,Before congestion pricing,40.8137,-73.8367
2024-04-17,2024,4,2024-04,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,58172,10852,69024,84.28,Before congestion pricing,40.8137,-73.8367
2024-04-16,2024,4,2024-04,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55890,10110,66000,84.68,Before congestion pricing,40.8137,-73.8367
2024-04-16,2024,4,2024-04,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,57612,10496,68108,84.59,Before congestion pricing,40.8137,-73.8367
2024-04-15,2024,4,2024-04,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55826,10027,65853,84.77,Before congestion pricing,40.8137,-73.8367
2024-04-15,2024,4,2024-04,Monday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,60155,10945,71100,84.61,Before congestion pricing,40.8137,-73.8367
2024-04-14,2024,4,2024-04,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55895,11696,67591,82.7,Before congestion pricing,40.8137,-73.8367
2024-04-14,2024,4,2024-04,Sunday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61790,12776,74566,82.87,Before congestion pricing,40.8137,-73.8367
2024-04-13,2024,4,2024-04,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,53234,10956,64190,82.93,Before congestion pricing,40.8137,-73.8367
2024-04-13,2024,4,2024-04,Saturday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,56792,11899,68691,82.68,Before congestion pricing,40.8137,-73.8367
2024-04-12,2024,4,2024-04,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,59223,11077,70300,84.24,Before congestion pricing,40.8137,-73.8367
2024-04-12,2024,4,2024-04,Friday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,63932,12584,76516,83.55,Before congestion pricing,40.8137,-73.8367
2024-04-11,2024,4,2024-04,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55830,9838,65668,85.02,Before congestion pricing,40.8137,-73.8367
2024-04-11,2024,4,2024-04,Thursday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,57591,10616,68207,84.44,Before congestion pricing,40.8137,-73.8367
2024-04-10,2024,4,2024-04,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,55864,9682,65546,85.23,Before congestion pricing,40.8137,-73.8367
2024-04-10,2024,4,2024-04,Wednesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,60767,11003,71770,84.67,Before congestion pricing,40.8137,-73.8367
2024-04-09,2024,4,2024-04,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,I,Inbound – Bronx,59114,10413,69527,85.02,Before congestion pricing,40.8137,-73.8367
2024-04-09,2024,4,2024-04,Tuesday,23,23,BWB,Bronx-Whitestone Bridge,Bridge,O,Outbound – Queens,61471,11154,72625,84.64,Before congestion pricing,40.8137,-73.8367
